	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24
nFOMC20071211meeting.csv_MR.	49	5	4	0	0	0	0	0	798	0	0	4	0	8	0	2	0	0	1	0	0	22	0	1	0
nFOMC20071211meeting.csv_MR.	0	4	0	0	39	1	18	13	591	2	2	14	32	192	1	3	0	7	0	0	1	0	26	32	0
nFOMC20071211meeting.csv_MR.	0	0	0	0	1	0	0	0	514	1	0	4	0	0	0	3	0	2	43	0	0	0	1	3	0
nFOMC20071211meeting.csv_MR.	72	0	0	0	0	0	1	0	621	28	0	3	0	1	0	0	0	7	0	0	1	0	3	0	0
nFOMC20071211meeting.csv_MR.	100	0	0	0	1	155	0	0	415	29	0	13	0	0	3	0	1	1	3	0	1	0	0	0	0
nFOMC20071211meeting.csv_MR.	18	0	2	0	0	0	0	5	578	12	0	2	2	0	8	0	0	0	30	1	8	0	0	9	0
nFOMC20071211meeting.csv_MR.	90	0	0	1	0	9	0	7	546	7	0	2	1	5	1	0	7	0	10	3	0	0	1	48	0
nFOMC20071211meeting.csv_MR.	28	0	0	0	1	1	0	0	830	3	0	8	0	0	0	0	0	0	0	0	4	16	0	0	83
nFOMC20071211meeting.csv_MR.	46	0	7	0	0	0	0	0	645	0	2	4	168	1	1	0	0	0	0	4	0	0	4	0	0
nFOMC20071211meeting.csv_MR.	77	0	0	0	0	0	0	0	1041	14	4	11	0	26	0	1	1	0	79	0	0	10	1	7	0
nFOMC20071211meeting.csv_MR.	31	0	0	1	1	9	5	78	567	0	0	14	8	0	0	13	0	0	0	8	6	0	9	1	0
nFOMC20071211meeting.csv_MR.	32	0	0	0	5	0	0	0	296	14	0	1	0	4	0	1	0	1	3	0	0	0	1	9	0
nFOMC20071211meeting.csv_MR.	8	6	0	0	61	0	0	2	555	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0
nFOMC20071211meeting.csv_MR.	11	0	0	0	1	1	0	4	243	0	2	0	1	0	0	2	0	0	0	1	0	0	0	2	0
nFOMC20071211meeting.csv_MR.	45	2	0	0	0	0	6	0	1359	2	0	1	0	0	0	24	0	0	0	0	2	244	0	13	0
nFOMC20071211meeting.csv_MR.	83	0	0	0	2	5	137	2	636	17	2	22	0	1	2	0	0	3	0	1	0	0	0	0	1
nFOMC20071211meeting.csv_MS.	0	0	0	1	0	0	0	0	52	0	0	12	0	0	0	0	0	0	0	0	0	0	57	0	0
nFOMC20071211meeting.csv_MS.	36	0	0	0	0	2	2	1	228	0	1	0	0	0	0	0	0	1	6	0	2	0	0	29	0
nFOMC20071211meeting.csv_MS.	67	9	0	0	0	1	1	0	734	32	0	22	0	1	8	0	0	0	6	3	9	4	1	4	0
nFOMC20071211meeting.csv_VICE	61	0	0	1	12	0	0	0	670	8	4	33	0	0	0	0	81	0	0	2	0	0	0	1	0
nFOMC20071206confcall.csv_CHAIRMAN	21	1	1	0	11	2	0	0	491	1	0	238	55	0	0	0	3	0	2	0	2	0	76	0	0
nFOMC20071206confcall.csv_MR.	42	35	0	0	15	0	0	0	376	50	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0
nFOMC20071206confcall.csv_MR.	0	0	1	0	0	1	2	0	37	0	0	20	2	0	0	0	0	0	0	0	2	0	2	1	0
nFOMC20071206confcall.csv_MR.	0	0	0	0	0	0	0	0	110	5	0	64	37	20	0	2	0	0	0	0	2	0	4	0	0
nFOMC20071206confcall.csv_MR.	4	9	0	0	0	1	0	0	112	1	1	92	0	0	0	0	0	0	0	0	0	1	0	0	0
nFOMC20071206confcall.csv_MR.	1	0	0	0	0	0	0	0	40	0	0	26	2	2	0	0	0	0	2	0	2	0	0	0	0
nFOMC20071206confcall.csv_MR.	27	0	0	1	4	1	0	0	153	0	1	75	25	0	0	1	0	0	0	0	0	0	3	0	0
nFOMC20071206confcall.csv_MR.	5	0	0	0	0	29	0	4	168	0	0	66	9	0	0	0	1	0	0	1	0	0	0	0	0
nFOMC20071206confcall.csv_MR.	35	0	2	0	7	5	0	0	91	3	0	32	0	0	1	0	0	0	1	0	5	0	1	0	0
nFOMC20071206confcall.csv_MR.	3	0	0	0	1	0	0	0	34	0	0	10	2	0	0	0	2	2	0	0	0	0	2	0	0
nFOMC20071206confcall.csv_MR.	0	0	0	1	1	0	0	2	340	2	9	304	0	1	0	0	0	0	0	0	0	1	8	0	5
nFOMC20071206confcall.csv_MR.	14	0	0	0	0	0	2	0	66	0	0	17	36	0	0	0	1	0	0	0	0	0	0	0	1
nFOMC20071206confcall.csv_MR.	0	0	0	2	0	0	13	0	110	0	0	43	16	0	1	0	0	0	2	0	0	0	0	0	0
nFOMC20071206confcall.csv_MR.	0	6	0	0	4	2	0	9	119	0	0	81	15	0	0	0	0	0	0	0	2	0	0	0	0
nFOMC20071206confcall.csv_MR.	0	0	0	0	0	0	2	0	38	1	0	18	1	0	0	0	0	0	0	0	0	0	0	0	0
nFOMC20071206confcall.csv_MR.	0	3	0	0	0	0	1	0	103	0	0	82	0	0	0	8	0	0	0	0	0	0	1	0	1
nFOMC20071206confcall.csv_MR.	4	0	2	0	0	0	0	0	70	0	0	8	8	0	0	0	3	0	0	0	3	0	1	3	0
nFOMC20071206confcall.csv_MR.	36	0	0	0	0	0	25	0	190	0	0	41	11	0	0	1	0	0	0	1	0	0	0	0	0
nFOMC20071206confcall.csv_MS.	0	0	0	1	0	0	0	0	32	0	0	17	0	0	0	0	0	1	0	0	0	1	20	0	0
nFOMC20071206confcall.csv_MS.	0	6	0	0	0	0	0	1	314	6	5	367	0	0	0	0	0	0	0	0	7	0	0	0	0
nFOMC20071206confcall.csv_MS.	2	0	0	0	0	0	1	0	71	0	4	32	1	0	1	0	0	0	0	0	0	0	0	12	0
nFOMC20071206confcall.csv_MS.	0	0	1	0	0	0	0	0	118	0	7	32	0	0	0	0	3	1	0	0	0	0	1	0	1
nFOMC20071206confcall.csv_VICE	42	0	3	1	6	0	0	0	167	1	1	24	9	0	0	2	52	0	0	0	3	0	0	1	0
